#{"t_start": 1645379623.556783, "env_id": null}
r,l,t 
1.142857,7,826.941203
1.166667,8,827.020201
1.214286,10,827.125201
1.261905,12,827.237213
1.142857,7,827.307203
1.071429,4,827.353202
1.238095,11,827.460201
1.166667,8,827.543202
-0.809524,9,827.633202
1.238095,11,827.739202
1.238095,11,827.914202
1.142857,7,827.985202
-0.857143,7,828.060203
1.142857,7,828.131201
1.142857,7,828.203197
1.261905,12,828.315875
1.119048,6,828.378871
1.214286,10,828.48087
1.190476,9,828.568876
-0.880952,6,828.648869
-0.880952,6,828.723875
1.166667,8,828.80387
-0.833333,8,828.884875
1.142857,7,828.95687
-0.833333,8,829.038875
1.119048,6,829.103872
1.261905,12,829.286243
1.261905,12,829.399243
1.261905,12,829.512793
-0.785714,10,829.614792
1.190476,9,829.704789
1.142857,7,829.774793
1.214286,10,829.870793
-0.785714,10,829.972793
-0.833333,8,830.055788
1.214286,10,830.150793
-9.738095,12,830.257793
1.142857,7,830.330793
1.119048,6,830.395788
-0.880952,6,830.461787
1.238095,11,830.63724
1.190476,9,830.725242
1.190476,9,830.815245
1.238095,11,830.920245
1.238095,11,831.023244
1.190476,9,831.113533
-0.857143,7,831.192528
-9.761905,11,831.295528
1.142857,7,831.366529
1.166667,8,831.446531
-0.833333,8,831.543536
1.142857,7,831.628533
1.238095,11,831.733528
1.190476,9,831.821532
1.119048,6,831.951463
-9.738095,12,832.063667
1.071429,4,832.109667
1.190476,9,832.198667
1.071429,4,832.244662
1.214286,10,832.343662
1.190476,9,832.432667
1.071429,4,832.479667
1.309524,14,832.607665
1.095238,5,832.661909
1.119048,6,832.725909
1.119048,6,832.790908
-0.809524,9,832.881909
1.285714,13,833.001909
1.214286,10,833.095914
1.238095,11,833.266376
1.119048,6,833.329377
1.166667,8,833.408376
1.190476,9,833.49538
1.119048,6,833.56038
-0.833333,8,833.645379
1.214286,10,833.74438
1.190476,9,833.83138
1.071429,4,833.87738
1.166667,8,833.956377
1.119048,6,834.02038
1.095238,5,834.076381
1.309524,14,834.204381
1.142857,7,834.27538
1.238095,11,834.37938
1.119048,6,834.44238
1.238095,11,834.614193
-0.761905,11,834.725193
1.261905,12,834.837196
1.190476,9,834.929196
1.071429,4,834.978197
-0.833333,8,835.062193
1.142857,7,835.134192
1.119048,6,835.199192
1.190476,9,835.289197
-0.857143,7,835.364197
1.190476,9,835.451198
1.071429,4,835.497193
1.166667,8,835.575197
1.142857,7,835.645197
-0.857143,7,835.723197
1.071429,4,835.770195
1.214286,10,835.865197
1.166667,8,836.00985
1.166667,8,836.087849
-0.809524,9,836.179849
1.261905,12,836.29185
1.190476,9,836.377854
1.071429,4,836.424854
1.142857,7,836.494854
1.095238,5,836.55385
1.166667,8,836.632849
1.142857,7,836.704575
1.214286,10,836.79758
1.142857,7,836.867579
-0.809524,9,836.960579
1.142857,7,837.031575
1.095238,5,837.085579
1.142857,7,837.15558
1.142857,7,837.22558
-9.714286,13,837.409576
1.119048,6,837.473579
1.071429,4,837.520585
1.261905,12,837.629579
1.261905,12,837.743576
1.071429,4,837.79058
1.190476,9,837.87658
1.238095,11,837.97758
1.142857,7,838.047575
1.119048,6,838.110575
1.142857,7,838.185592
1.142857,7,838.270579
-0.857143,7,838.344579
1.238095,11,838.44658
1.095238,5,838.517574
1.166667,8,838.59758
-0.904762,5,838.742575
1.261905,12,838.873582
1.119048,6,838.941579
1.142857,7,839.011579
-0.880952,6,839.079893
1.261905,12,839.191893
1.261905,12,839.301888
1.214286,10,839.395888
-0.785714,10,839.494888
1.261905,12,839.611316
1.142857,7,839.682316
1.214286,10,839.778317
1.261905,12,839.892318
-0.809524,9,840.049319
1.095238,5,840.105319
1.214286,10,840.200317
1.119048,6,840.265316
1.095238,5,840.321319
1.095238,5,840.37732
-0.857143,7,840.451317
1.142857,7,840.523036
1.095238,5,840.577055
1.190476,9,840.665116
1.071429,4,840.71207
1.238095,11,840.816075
-0.785714,10,840.915074
1.142857,7,840.984094
1.261905,12,841.409174
-0.785714,10,841.506189
1.071429,4,841.553193
1.095238,5,841.608389
1.142857,7,841.762261
1.119048,6,841.825273
-0.880952,6,841.891291
-0.785714,10,841.990309
1.190476,9,842.077133
-0.761905,11,842.182153
-0.833333,8,842.265157
1.214286,10,842.360172
1.142857,7,842.432191
1.238095,11,842.536211
-9.761905,11,842.638228
1.214286,10,842.733249
1.166667,8,842.815268
1.261905,12,842.926284
1.142857,7,842.996308
-0.880952,6,843.130508
1.071429,4,843.176511
-0.904762,5,843.265512
1.095238,5,843.321512
1.190476,9,843.407513
1.190476,9,843.493511
1.119048,6,843.556881
1.142857,7,843.62588
1.119048,6,843.689881
-0.809524,9,843.780876
1.142857,7,843.85288
1.285714,13,843.972921
1.142857,7,844.04492
1.190476,9,844.13194
1.142857,7,844.20196
-0.833333,8,844.28398
1.166667,8,844.363979
1.095238,5,844.488003
1.214286,10,844.584936
1.071429,4,844.630936
1.142857,7,844.703969
1.071429,4,844.750968
1.119048,6,844.816989
1.190476,9,844.920007
1.095238,5,844.978024
1.071429,4,845.026024
1.166667,8,845.108048
1.261905,12,845.225065
1.214286,10,845.322083
1.190476,9,845.410103
1.119048,6,845.472124
1.238095,11,845.57414
1.261905,12,845.690161
1.166667,8,845.771193
1.119048,6,845.906345
1.166667,8,845.985345
1.309524,14,846.112686
-0.785714,10,846.213681
1.142857,7,846.291699
1.238095,11,846.403691
1.095238,5,846.458452
1.261905,12,846.570651
1.095238,5,846.625651
1.142857,7,846.696671
1.142857,7,846.766831
1.119048,6,846.828847
1.119048,6,846.894847
-0.761905,11,847.001846
1.214286,10,847.095867
1.119048,6,847.224862
1.261905,12,847.337866
1.261905,12,847.451866
1.119048,6,847.513866
-0.904762,5,847.571866
-0.761905,11,847.679866
1.142857,7,847.778864
1.071429,4,847.825863
1.261905,12,847.942862
-0.857143,7,848.016026
1.119048,6,848.080024
1.261905,12,848.195024
1.190476,9,848.283021
1.261905,12,848.395025
1.119048,6,848.458025
1.214286,10,848.633021
1.214286,10,848.733023
1.238095,11,848.843025
1.142857,7,848.916026
1.119048,6,848.981025
1.214286,10,849.078025
1.214286,10,849.176024
1.166667,8,849.255026
1.190476,9,849.344025
1.190476,9,849.432025
1.214286,10,849.527026
1.214286,10,849.623021
1.190476,9,849.715021
-0.928571,4,849.766027
1.095238,5,849.822025
1.095238,5,849.877025
1.214286,10,850.043025
1.095238,5,850.098026
1.238095,11,850.204022
1.214286,10,850.301025
1.142857,7,850.371025
1.214286,10,850.466025
1.190476,9,850.554025
-0.785714,10,850.653025
-0.809524,9,850.744025
1.166667,8,850.825021
1.095238,5,850.879025
1.166667,8,850.962021
-0.833333,8,851.045021
1.309524,14,851.171026
1.142857,7,851.309021
1.071429,4,851.355026
1.166667,8,851.436025
-0.880952,6,851.504024
1.119048,6,851.566026
1.142857,7,851.637025
1.095238,5,851.692025
1.166667,8,851.772021
-0.666667,15,851.913025
-0.809524,9,852.006026
1.166667,8,852.086026
-0.857143,7,852.162025
-0.880952,6,852.229021
1.214286,10,852.325021
1.238095,11,852.427025
1.119048,6,852.490716
1.214286,10,852.652771
1.095238,5,852.707771
1.190476,9,852.793771
1.095238,5,852.848775
1.142857,7,852.919775
1.119048,6,852.982775
1.095238,5,853.040775
1.119048,6,853.104774
1.214286,10,853.22178
1.095238,5,853.281775
1.095238,5,853.33677
-9.642857,16,853.476779
1.142857,7,853.546775
1.119048,6,853.608775
1.214286,10,853.702771
1.190476,9,853.790771
1.214286,10,853.885784
1.095238,5,853.940775
1.071429,4,854.056771
1.166667,8,854.134771
1.095238,5,854.190769
1.190476,9,854.278776
1.142857,7,854.349775
1.095238,5,854.402775
1.119048,6,854.464775
1.095238,5,854.51777
1.166667,8,854.596992
1.071429,4,854.644992
1.095238,5,854.700991
-9.738095,12,854.813001
-9.690476,14,854.941988
1.214286,10,855.043988
1.190476,9,855.131986
1.119048,6,855.195986
1.214286,10,855.291986
1.119048,6,855.422067
1.190476,9,855.511071
1.071429,4,855.584071
1.238095,11,855.687069
1.095238,5,855.742068
1.071429,4,855.789067
1.071429,4,855.835071
1.261905,12,855.950071
1.238095,11,856.05507
1.190476,9,856.141071
1.142857,7,856.213071
1.166667,8,856.293071
1.261905,12,856.403071
1.238095,11,856.511066
1.142857,7,856.583071
1.190476,9,856.670071
1.166667,8,856.81707
1.238095,11,856.92107
1.119048,6,856.98507
1.142857,7,857.058066
1.166667,8,857.138067
1.166667,8,857.21609
1.071429,4,857.262089
1.166667,8,857.341089
1.166667,8,857.421084
1.190476,9,857.509084
1.142857,7,857.579089
1.166667,8,857.657089
1.119048,6,857.719085
1.190476,9,857.810085
1.119048,6,857.877085
1.214286,10,857.971089
1.071429,4,858.017089
1.190476,9,858.171543
1.166667,8,858.251543
1.142857,7,858.340555
-0.857143,7,858.421543
1.285714,13,858.539555
1.142857,7,858.613939
1.119048,6,858.679938
1.214286,10,858.777939
1.166667,8,858.862944
1.071429,4,858.909943
1.071429,4,858.956939
1.071429,4,859.002939
1.119048,6,859.066826
1.071429,4,859.112825
1.071429,4,859.160835
-0.761905,11,859.269825
1.166667,8,859.347829
1.119048,6,859.410824
-0.904762,5,859.555826
1.095238,5,859.611825
1.119048,6,859.673825
1.166667,8,859.753826
1.095238,5,859.808829
-0.880952,6,859.874824
1.190476,9,859.964708
1.166667,8,860.043708
1.166667,8,860.121708
1.095238,5,860.176709
1.071429,4,860.222712
1.095238,5,860.27671
-0.880952,6,860.344712
1.166667,8,860.737709
1.071429,4,860.783708
1.119048,6,860.850708
-9.690476,14,860.97371
1.095238,5,861.028708
1.214286,10,861.122523
1.214286,10,861.298494
-0.714286,13,861.420493
1.071429,4,861.466494
1.142857,7,861.535493
1.190476,9,861.621489
1.119048,6,861.683493
1.095238,5,861.737494
1.214286,10,861.832493
1.095238,5,861.886494
1.071429,4,861.932492
1.071429,4,861.97929
1.071429,4,862.025793
1.190476,9,862.111798
1.095238,5,862.184798
1.142857,7,862.255794
1.238095,11,862.358793
1.190476,9,862.443798
1.095238,5,862.497798
1.071429,4,862.543798
1.190476,9,862.698887
-0.904762,5,862.757891
1.071429,4,862.804886
1.071429,4,862.850891
1.071429,4,862.896892
1.071429,4,862.943879
1.142857,7,863.013878
1.119048,6,863.078882
1.261905,12,863.190129
1.071429,4,863.236128
1.071429,4,863.285128
1.142857,7,863.355129
1.071429,4,863.402127
1.095238,5,863.460807
1.071429,4,863.506807
1.214286,10,863.600807
1.095238,5,863.654807
1.119048,6,863.716807
1.071429,4,863.764802
-0.761905,11,863.874803
-0.785714,10,863.974119
1.166667,8,864.119484
1.190476,9,864.204487
1.142857,7,864.277489
1.071429,4,864.324484
-9.714286,13,864.449986
1.261905,12,864.575868
1.119048,6,864.638868
1.071429,4,864.684863
1.095238,5,864.741863
1.214286,10,864.837863
1.142857,7,864.911867
1.238095,11,865.031864
1.238095,11,865.142863
1.095238,5,865.199863
-0.857143,7,865.275862
1.166667,8,865.353863
1.190476,9,865.507086
1.142857,7,865.578112
-0.833333,8,865.661111
1.095238,5,865.715132
1.119048,6,865.778146
1.142857,7,865.848151
1.166667,8,865.92917
1.095238,5,865.984832
1.071429,4,866.030832
1.166667,8,866.109482
1.095238,5,866.163481
-0.761905,11,866.296476
-9.690476,14,866.418481
1.190476,9,866.504481
1.095238,5,866.559481
1.142857,7,866.628476
1.071429,4,866.676476
1.095238,5,866.731474
1.214286,10,866.895835
-9.738095,12,867.00435
1.119048,6,867.067353
1.071429,4,867.113371
1.166667,8,867.196368
1.095238,5,867.251371
1.285714,13,867.375388
1.142857,7,867.447411
1.119048,6,867.511424
1.142857,7,867.58391
1.095238,5,867.639915
1.166667,8,867.718913
1.238095,11,867.82291
-0.738095,12,867.978912
-0.904762,5,868.04491
1.261905,12,868.158913
1.142857,7,868.298917
1.309524,14,868.430691
1.142857,7,868.502694
1.238095,11,868.632568
1.333333,15,868.775572
-0.738095,12,868.906572
1.166667,8,868.986576
1.119048,6,869.048575
-0.690476,14,869.181444
1.119048,6,869.246445
-0.809524,9,869.33844
1.095238,5,869.393445
1.166667,8,869.470445
1.190476,9,869.62544
1.119048,6,869.691444
1.166667,8,869.77444
1.309524,14,869.904443
1.214286,10,870.004444
-0.809524,9,870.097444
1.166667,8,870.194444
1.238095,11,870.295444
1.261905,12,870.409441
-0.928571,4,870.459444
1.238095,11,870.563444
1.142857,7,870.63344
1.142857,7,870.72298
1.142857,7,870.794976
1.142857,7,870.864975
1.142857,7,871.002342
1.095238,5,871.057346
1.119048,6,871.119345
1.119048,6,871.183435
1.095238,5,871.239436
1.095238,5,871.293436
1.142857,7,871.401437
1.166667,8,871.482435
1.166667,8,871.560431
1.285714,13,871.681431
1.261905,12,871.813435
1.261905,12,871.92543
1.166667,8,872.006431
1.238095,11,872.109435
1.095238,5,872.163435
1.166667,8,872.242432
1.190476,9,872.397389
1.190476,9,872.486388
1.142857,7,872.55645
1.190476,9,872.644626
1.071429,4,872.690626
1.214286,10,872.786623
-9.761905,11,872.886633
-0.833333,8,872.971622
1.119048,6,873.034626
1.166667,8,873.111626
1.071429,4,873.159626
1.142857,7,873.229626
1.190476,9,873.315623
1.190476,9,873.400621
1.142857,7,873.472626
1.142857,7,873.543626
-0.714286,13,873.732621
-0.928571,4,873.783626
1.238095,11,873.890621
1.142857,7,873.959626
1.190476,9,874.049626
-0.809524,9,874.138626
1.166667,8,874.216625
1.166667,8,874.293626
1.238095,11,874.397626
1.190476,9,874.485627
-0.857143,7,874.558626
-0.785714,10,874.658625
1.142857,7,874.729623
1.214286,10,874.828625
1.190476,9,874.91862
1.095238,5,874.97862
1.119048,6,875.115621
1.166667,8,875.196621
1.142857,7,875.27162
1.261905,12,875.381621
1.142857,7,875.452624
1.142857,7,875.522626
1.142857,7,875.599639
-0.738095,12,875.726626
1.166667,8,875.804621
1.119048,6,875.867621
1.166667,8,875.945626
1.238095,11,876.051626
1.071429,4,876.097626
1.142857,7,876.186633
1.142857,7,876.255627
1.166667,8,876.332626
-0.904762,5,876.458621
1.095238,5,876.515623
1.142857,7,876.585623
-0.809524,9,876.675626
1.119048,6,876.738626
-0.714286,13,876.861621
1.119048,6,876.927626
1.166667,8,877.004626
1.095238,5,877.057626
1.142857,7,877.126627
1.214286,10,877.222623
1.142857,7,877.292626
1.238095,11,877.393626
1.119048,6,877.455623
-0.833333,8,877.537621
1.119048,6,877.601626
1.142857,7,877.671621
1.119048,6,877.733626
1.119048,6,877.862771
1.166667,8,877.941771
1.071429,4,877.987774
1.166667,8,878.068773
1.166667,8,878.147775
1.119048,6,878.2118
1.166667,8,878.289791
1.071429,4,878.334792
1.261905,12,878.445786
1.071429,4,878.491785
1.166667,8,878.571791
1.261905,12,878.710792
1.214286,10,878.820786
1.190476,9,878.909786
1.119048,6,878.977787
1.119048,6,879.042787
1.095238,5,879.096791
1.166667,8,879.247615
1.166667,8,879.329612
1.119048,6,879.416614
1.142857,7,879.487613
1.166667,8,879.568613
1.095238,5,879.624612
1.214286,10,879.721614
1.214286,10,880.140612
1.261905,12,880.255248
1.166667,8,880.332252
1.142857,7,880.402252
1.119048,6,880.464248
1.142857,7,880.53325
-0.809524,9,880.623169
1.142857,7,880.693169
-0.833333,8,880.77617
1.095238,5,880.83117
1.214286,10,880.994251
1.142857,7,881.068247
1.095238,5,881.122387
1.095238,5,881.177387
1.071429,4,881.223387
-0.761905,11,881.327386
1.142857,7,881.398387
1.142857,7,881.468132
1.166667,8,881.546132
1.190476,9,881.632746
1.166667,8,881.710745
1.071429,4,881.757746
1.142857,7,881.826746
1.214286,10,881.925747
1.095238,5,881.978746
1.142857,7,882.051745
1.190476,9,882.138747
1.166667,8,882.285742
1.119048,6,882.349741
1.238095,11,882.452746
1.142857,7,882.522746
1.261905,12,882.635748
-0.880952,6,882.707746
1.166667,8,882.803745
1.166667,8,882.884746
1.214286,10,882.987742
1.071429,4,883.043745
1.142857,7,883.120744
-0.880952,6,883.198743
1.142857,7,883.273746
1.166667,8,883.353742
1.142857,7,883.423746
1.214286,10,883.525747
1.119048,6,883.592746
1.285714,13,883.798741
1.142857,7,883.868741
1.214286,10,883.964746
1.119048,6,884.029746
1.166667,8,884.107746
1.166667,8,884.185747
1.071429,4,884.231746
1.071429,4,884.277746
1.166667,8,884.356747
1.214286,10,884.453745
1.142857,7,884.524746
1.095238,5,884.597741
1.142857,7,884.669746
1.190476,9,884.757742
1.119048,6,884.822746
1.238095,11,884.93774
1.142857,7,885.01074
1.071429,4,885.133739
1.095238,5,885.192742
1.166667,8,885.276743
1.190476,9,885.364745
1.190476,9,885.469753
1.142857,7,885.539747
-0.857143,7,885.614745
1.119048,6,885.680746
1.166667,8,885.760746
1.190476,9,885.87175
1.119048,6,885.937742
1.261905,12,886.048746
1.142857,7,886.120746
-9.785714,10,886.222152
1.190476,9,886.309158
1.142857,7,886.379158
1.190476,9,886.532544
1.238095,11,886.637545
1.095238,5,886.693545
1.142857,7,886.764545
